"name" , "web_page" , "domain" , "country"
"University of Macedonia" , "http://www.uom.gr/" , "uom.gr" , "Greece" 
"University of Patras" , "http://www.upatras.gr/" , "upatras.gr" , "Greece" 
"University of Peloponnese" , "http://www.uop.gr/" , "uop.gr" , "Greece" 
"University of Piraeus" , "http://www.unipi.gr/" , "unipi.gr" , "Greece" 
"University of Thessaly" , "http://www.uth.gr/" , "uth.gr" , "Greece" 
"University of Western Macedonia" , "http://www.uowm.gr/" , "uowm.gr" , "Greece" 
"Yorker International University, Athens" , "http://www.nyuniversity.net/" , "nyuniversity.net" , "Greece" 
"University of Greenland" , "http://www.ilisimatusarfik.gl/" , "ilisimatusarfik.gl" , "Greenland" 
"St. George's University" , "http://www.sgu.edu/" , "sgu.edu" , "Grenada" 
"Université des Antilles et de la Guyane" , "http://www.univ-ag.fr/" , "univ-ag.fr" , "Guadeloupe" 
"University of Guam" , "http://www.uog.edu/" , "uog.edu" , "Guam" 
"Centro Universitario Ciudad Vieja" , "http://www.cucv.edu.gt/" , "cucv.edu.gt" , "Guatemala" 
"Centro Universitario de Occidente" , "http://www.cunoc.edu.gt/" , "cunoc.edu.gt" , "Guatemala" 
"Universidad del Istmo" , "http://www.unis.edu.gt/" , "unis.edu.gt" , "Guatemala" 
"Universidad del Valle de Guatemala" , "http://www.uvg.edu.gt/" , "uvg.edu.gt" , "Guatemala" 
"Universidad de San Carlos de Guatemala" , "http://www.usac.edu.gt/" , "usac.edu.gt" , "Guatemala" 
"Universidad Francisco Marroquín" , "http://www.ufm.edu.gt/" , "ufm.edu.gt" , "Guatemala" 
"Universidad Galileo" , "http://www.galileo.edu/" , "galileo.edu" , "Guatemala" 
"Universidad Mariano Gálvez" , "http://www.umg.edu.gt/" , "umg.edu.gt" , "Guatemala" 
"Universidad Panamericana" , "http://www.upana.edu.gt/" , "upana.edu.gt" , "Guatemala" 
"Universidad Rafael Landívar" , "http://www.url.edu.gt/" , "url.edu.gt" , "Guatemala" 
"Universidad Rural de Guatemala" , "http://www.urural.edu.gt/" , "urural.edu.gt" , "Guatemala" 
"Université Gamal Abdel Nasser de Conakry" , "http://www.uganc.org/" , "uganc.org" , "Guinea" 
"Université Julius Nyerere Kankan" , "http://www.ujnk.org/" , "ujnk.org" , "Guinea" 
"Université Kofi Annan" , "http://www.univ-kag.org/" , "univ-kag.org" , "Guinea" 
"Université Thierno Amadou Diallo" , "http://www.utad-petel-edu.org/" , "utad-petel-edu.org" , "Guinea" 
"Gemsville Technical University" , "http://www.gemsvilleuniversity.com/" , "gemsvilleuniversity.com" , "Guyana" 
"Greenheart Medical School" , "http://www.greenheartmed.org/" , "greenheartmed.org" , "Guyana" 
"Texila American University" , "http://www.tauedu.org/" , "tauedu.org" , "Guyana" 
"University of Guyana" , "http://www.uog.edu.gy/" , "uog.edu.gy" , "Guyana" 
"American University of the Caribbean" , "http://www.auchaiti.org/" , "auchaiti.org" , "Haiti" 
"Université Chrétienne du Nord d'Haiti" , "http://www.ucnh.org/" , "ucnh.org" , "Haiti" 
"Université d'Etat d'Haiti" , "http://www.ueh.edu.ht/" , "ueh.edu.ht" , "Haiti" 
"Université Épiscopale d'Haiti" , "http://www.uneph.org/" , "uneph.org" , "Haiti" 
"Université Notre Dame d'Haïti" , "http://www.undh.org/" , "undh.org" , "Haiti" 
"Université Quisqueya" , "http://www.uniq.edu/" , "uniq.edu" , "Haiti" 
"Athenaeum Pontificium Regina Apostolorum" , "http://www.upra.org/" , "upra.org" , "Holy See" 
"Pontifcia Università Gregoriana" , "http://www.unigre.urbe.it/" , "unigre.urbe.it" , "Holy See" 
"Pontifcia Universitas a S.Thomas Aquinate in Urbe" , "http://www.pust.urbe.it/" , "pust.urbe.it" , "Holy See" 
"Pontifcia Universitas Lateranensis" , "http://www.pul.it/" , "pul.it" , "Holy See" 
"Pontifcia Università Urbaniana" , "http://www.urbaniana.edu/" , "urbaniana.edu" , "Holy See" 
"Università Pontifcia Salesiana" , "http://www.ups.urbe.it/" , "ups.urbe.it" , "Holy See" 
"Escuela Agricola Panamericana Zamorano" , "http://www.zamorano.edu/" , "zamorano.edu" , "Honduras" 
"Universidad Católica de Honduras" , "http://www.unicah.edu/" , "unicah.edu" , "Honduras" 
"Universidad de San Pedro Sula" , "http://www.usps.edu.hn/" , "usps.edu.hn" , "Honduras" 
"Universidad José Cecilio del Valle" , "http://www.ujcv.edu.hn/" , "ujcv.edu.hn" , "Honduras" 
"Universidad Metropolitana de Honduras" , "http://www.unimetro.edu.hn/" , "unimetro.edu.hn" , "Honduras" 
"Universidad Nacional Autónoma de Honduras" , "http://www.unah.edu.hn/" , "unah.edu.hn" , "Honduras" 
"Universidad Pedagógica Nacional &quot;Francisco Morazán&quot;" , "http://www.upnfm.edu.hn/" , "upnfm.edu.hn" , "Honduras" 
"Universidad Tecnológica Centroamericana" , "http://www.unitec.edu/" , "unitec.edu" , "Honduras" 
"Universidad Tecnológica de Honduras" , "http://www.uth.hn/" , "uth.hn" , "Honduras" 
"Chinese University of Hong Kong" , "http://www.cuhk.hk/" , "cuhk.hk" , "Hong Kong" 
"Chu Hai College" , "http://www.chuhai.edu.hk/" , "chuhai.edu.hk" , "Hong Kong" 
"City University of Hong Kong" , "http://www.cityu.edu.hk/" , "cityu.edu.hk" , "Hong Kong" 
"Hong Kong Academy for Performing Arts" , "http://www.hkapa.edu/" , "hkapa.edu" , "Hong Kong" 
"Hong Kong Baptist University" , "http://www.hkbu.edu.hk/" , "hkbu.edu.hk" , "Hong Kong" 
"Hong Kong Institute of Education" , "http://www.ied.edu.hk/" , "ied.edu.hk" , "Hong Kong" 
"Hong Kong Polytechnic University" , "http://www.polyu.edu.hk/" , "polyu.edu.hk" , "Hong Kong" 
"Hong Kong Shue Yan College" , "http://www.hksyc.edu/" , "hksyc.edu" , "Hong Kong" 
"Hong Kong University of Science and Technology" , "http://www.ust.hk/" , "ust.hk" , "Hong Kong" 
"Lingnan University" , "http://www.ln.edu.hk/" , "ln.edu.hk" , "Hong Kong" 
"Open University of Hong Kong" , "http://www.ouhk.edu.hk/" , "ouhk.edu.hk" , "Hong Kong" 
"University of Hong Kong" , "http://www.hku.hk/" , "hku.hk" , "Hong Kong" 
"Academy of Drama and Film" , "http://www.filmacademy.hu/" , "filmacademy.hu" , "Hungary" 
"Andrassy Gyula German Speaking University Budapest" , "http://www.andrassyuni.hu/" , "andrassyuni.hu" , "Hungary" 
"Avicenna International College" , "http://www.avicenna.hu/" , "avicenna.hu" , "Hungary" 
"Budapest Buddhist University" , "http://www.tkbf.hu/" , "tkbf.hu" , "Hungary" 
"Budapest University of Economic Sciences and Public Administration" , "http://www.bke.hu/" , "bke.hu" , "Hungary" 
"Central European University" , "http://www.ceu.hu/" , "ceu.hu" , "Hungary" 
"College of Dunaujvaros" , "http://www.duf.hu/" , "duf.hu" , "Hungary" 
"Dániel Berzsenyi Teacher Training College" , "http://www.bdtf.hu/" , "bdtf.hu" , "Hungary" 
"Debrecen University of Agricultural Sciences" , "http://www.agr.unideb.hu/" , "agr.unideb.hu" , "Hungary" 
"Eötvös Lorand University" , "http://www.elte.hu/" , "elte.hu" , "Hungary" 
"Esztergom Theological College" , "http://www.ehf.hu/" , "ehf.hu" , "Hungary" 
"Haynal Imre University of Health Sciences Budapest" , "http://www.hiete.hu/" , "hiete.hu" , "Hungary" 
"Hungarian Academy of Craft and Design" , "http://www.mif.hu/" , "mif.hu" , "Hungary" 
"Hungarian Academy of Fine Arts Budapest" , "http://www.arts7.hu/" , "arts7.hu" , "Hungary" 
"Hungarian University of Physical Education" , "http://www.hupe.hu/" , "hupe.hu" , "Hungary" 
"Janus Pannonius University" , "http://www.jpte.hu/" , "jpte.hu" , "Hungary" 
"Károl Gáspár University of the Reformed Church" , "http://www.kgre.hu/" , "kgre.hu" , "Hungary" 
"Kodolanyi Janos University College" , "http://www.kodolanyi.hu/" , "kodolanyi.hu" , "Hungary" 
"Kossuth Lajos University" , "http://www.lib.klte.hu/" , "lib.klte.hu" , "Hungary" 
"Liszt Ferenc Academy of Music Budapest" , "http://www.lfze.hu/" , "lfze.hu" , "Hungary" 
"Pázmány Péter Catholic University" , "http://www.ppke.hu/" , "ppke.hu" , "Hungary" 
"Reformed Theological Academy of Debrecen" , "http://www.drk.hu/" , "drk.hu" , "Hungary" 
"Séchenyi István University" , "http://www.sze.hu/" , "sze.hu" , "Hungary" 
"Semmelweis University of Medical Sciences" , "http://www.sote.hu/" , "sote.hu" , "Hungary" 
"Szent István University" , "http://www.szie.hu/" , "szie.hu" , "Hungary" 
"Technical University of Budapest" , "http://www.bme.hu/" , "bme.hu" , "Hungary" 
"University Medical School of Debrecen" , "http://www.dote.hu/" , "dote.hu" , "Hungary" 
"University Medical School of Pécs" , "http://www.pote.hu/" , "pote.hu" , "Hungary" 
"University of Debrecen" , "http://www.unideb.hu/" , "unideb.hu" , "Hungary" 
"University of Horticulture and Food Industry" , "http://www.kee.hu/" , "kee.hu" , "Hungary" 
"University of Miskolc" , "http://www.uni-miskolc.hu/" , "uni-miskolc.hu" , "Hungary" 
"University of Pannonia" , "http://www.uni-pannon.hu/" , "uni-pannon.hu" , "Hungary" 
"University of Pecs" , "http://www.pte.hu/" , "pte.hu" , "Hungary" 
"University of Sopron" , "http://www.efe.hu/" , "efe.hu" , "Hungary" 
"University of Szeged" , "http://www.u-szeged.hu/" , "u-szeged.hu" , "Hungary" 
"University of Veterinary Science" , "http://www.univet.hu/" , "univet.hu" , "Hungary" 
"University of West Hungary" , "http://www.nyme.hu/" , "nyme.hu" , "Hungary" 
"Bifrost School of Business" , "http://www.bifrost.is/" , "bifrost.is" , "Iceland" 
"Holar University College" , "http://www.holar.is/" , "holar.is" , "Iceland" 
"Hvanneyri Agricultural University" , "http://www.hvanneyri.is/" , "hvanneyri.is" , "Iceland" 
"Iceland Academy of the Arts" , "http://www.lhi.is/" , "lhi.is" , "Iceland" 
"Iceland University of Education" , "http://www.khi.is/" , "khi.is" , "Iceland" 
"Reykjavík University" , "http://www.ru.is/" , "ru.is" , "Iceland" 
"Technological University of Iceland" , "http://www.iti.is/" , "iti.is" , "Iceland" 
"University Centre of the Westfjords" , "http://www.hsvest.is/" , "hsvest.is" , "Iceland" 
"University of Akureyri" , "http://www.unak.is/" , "unak.is" , "Iceland" 
"University of Iceland" , "http://www.hi.is/" , "hi.is" , "Iceland" 
"Acharya Nagarjuna University" , "http://www.nagarjunauniversity.ac.in/" , "nagarjunauniversity.ac.in" , "India" 
"Acharya Ranga Agricultural University" , "http://www.angrau.net/" , "angrau.net" , "India" 
"Ahmedabad University" , "http://www.ahduni.edu.in/" , "ahduni.edu.in" , "India" 
"AISECT University" , "http://www.aisectuniversity.ac.in/" , "aisectuniversity.ac.in" , "India" 
"Alagappa University" , "http://www.alagappauniversity.ac.in/" , "alagappauniversity.ac.in" , "India" 
"Aligarh Muslim University" , "http://www.amu.ac.in/" , "amu.ac.in" , "India" 
"Allahabad Agricultural Institute, Deemed University" , "http://www.aaidu.org/" , "aaidu.org" , "India" 
"Allahabad University" , "http://www.alldunivpio.org/" , "alldunivpio.org" , "India" 
"All India Institute of Medical Sciences" , "http://www.aiims.ac.in/" , "aiims.ac.in" , "India" 
"Amity University" , "http://www.amity.edu/" , "amity.edu" , "India" 
"Amravati University" , "http://www.amtuni.com/" , "amtuni.com" , "India" 
"Amrita Vishwa Vidyapeetham (Deemed University)" , "http://www.amrita.edu/" , "amrita.edu" , "India" 
"Andhra University" , "http://www.andhrauniversity.info/" , "andhrauniversity.info" , "India" 
"Annamalai University" , "http://www.annamalaiuniversity.ac.in/" , "annamalaiuniversity.ac.in" , "India" 
"Anna University" , "http://www.annauniv.edu/" , "annauniv.edu" , "India" 
"Anna University of Technology, Tirunelveli" , "http://www.annauniv.edu.in/" , "annauniv.edu.in" , "India" 
"ARYA Institute of Engineering &amp; Technology" , "http://www.aryainstitutejpr.com/" , "aryainstitutejpr.com" , "India" 
"Assam Agricultural University" , "http://www.aau.ac.in/" , "aau.ac.in" , "India" 
"Assam University" , "http://www.assamuniversity.nic.in/" , "assamuniversity.nic.in" , "India" 
"Avinashilingam Institute for Home Science and Higher Education for Women" , "http://www.tnuniv.ac.in/adu/" , "tnuniv.ac.in" , "India" 
"Awadhesh Pratap Singh University" , "http://www.apsurewa.nic.in/" , "apsurewa.nic.in" , "India" 
"Babasaheb Bhimrao Ambedkar University" , "http://www.bbauindia.org/" , "bbauindia.org" , "India" 
"Banaras Hindu University" , "http://www.bhu.ac.in/" , "bhu.ac.in" , "India" 
"Banasthali University" , "http://www.banasthali.org/" , "banasthali.org" , "India" 
"Bangalore University" , "http://bengaluruuniversity.com/" , "bengaluruuniversity.com" , "India" 
"Bankura University" , "http://www.bankurauniv.com/" , "bankurauniv.com" , "India" 
"Barkatullah University" , "http://www.bubhopal.nic.in/" , "bubhopal.nic.in" , "India" 
"Bengal Engineering College" , "http://www.becs.ac.in/" , "becs.ac.in" , "India" 
"Berhampur University" , "http://www.bamu.nic.in/" , "bamu.nic.in" , "India" 
"Bhagwant University" , "http://www.bhagwantuniversity.com/" , "bhagwantuniversity.com" , "India" 
"Bharathiar University" , "http://www.bharathi.ernet.in/" , "bharathi.ernet.in" , "India" 
"Bharathidasan University" , "http://www.bdu.ernet.in/" , "bdu.ernet.in" , "India" 
"Bharath Institue Of Higher Education &amp; Research" , "http://www.bharathuniv.com/" , "bharathuniv.com" , "India" 
"Bharati Vidyapeeth University" , "http://www.bharatividyapeeth.edu/" , "bharatividyapeeth.edu" , "India" 
"Bhavnagar University" , "http://www.bhavuni.edu/" , "bhavuni.edu" , "India" 
"Bhupendra Narayan Mandal University" , "http://www.bnmu.in/" , "bnmu.in" , "India" 
"Bidhan Chandra Agricultural University" , "http://www.bckv.edu.in/" , "bckv.edu.in" , "India" 
"Biju Pattnaik University of Technology" , "http://www.bput.org/" , "bput.org" , "India" 
"Birla Institute of Technology and Science" , "http://www.bits-pilani.ac.in/" , "bits-pilani.ac.in" , "India" 
"Birla Institute of Technology, Ranchi" , "http://bitmesraranchi.org/" , "bitmesraranchi.org" , "India" 
"Birsa Agricultural University" , "http://www.bau.nic.in/" , "bau.nic.in" , "India" 
"B. R. Ambedkar Bihar University" , "http://www.brabu.net/" , "brabu.net" , "India" 
"B. S. Abdur Rahman University" , "http://www.bsauniv.ac.in/" , "bsauniv.ac.in" , "India" 
"Bundelkhand University" , "http://www.bundelkhanduniversity.org/" , "bundelkhanduniversity.org" , "India" 
"CCS Haryana Agricultural University" , "http://hau.ernet.in/" , "hau.ernet.in" , "India" 
"Center for Entrepreneurship and Small Business Management" , "http://www.cesbm.ac.in/" , "cesbm.ac.in" , "India" 
"Central Agricultural University" , "http://www.cau.org.in/" , "cau.org.in" , "India" 
"Central Institute of English and Foreign Languages" , "http://www.ciefl.org/" , "ciefl.org" , "India" 
"Central Institute of Fisheries Education" , "http://www.cife.edu.in/" , "cife.edu.in" , "India" 
"Central Institute of Higher Tibetan Studies" , "http://www.cihts.ac.in/" , "cihts.ac.in" , "India" 
"Chandra Shekhar Azad University of Agriculture and Technology" , "http://www.csauk.ac.in/" , "csauk.ac.in" , "India" 
"Chaudhary Charan Singh Haryana Agricultural University" , "http://www.hau.ernet.in/" , "hau.ernet.in" , "India" 
"Chaudhary Charan Singh University" , "http://www.ccsuniversity.ac.in/" , "ccsuniversity.ac.in" , "India" 
"Ch. Charan Singh University" , "http://www.ccsuniversity.org/" , "ccsuniversity.org" , "India" 
"Chhatrapati Shahu Ji Maharaj University" , "http://www.kanpuruniversity.org/" , "kanpuruniversity.org" , "India" 
"Christ University" , "http://www.christuniversity.in/" , "christuniversity.in" , "India" 
"CMJ University" , "http://www.cmjuniversity.edu.in/" , "cmjuniversity.edu.in" , "India" 
"Cochin University of Science and Technology" , "http://www.cusat.ac.in/" , "cusat.ac.in" , "India" 
"Darul Huda Islamic University" , "http://www.darulhuda.com/" , "darulhuda.com" , "India" 
"Dav University" , "http://www.davuniversity.org/" , "davuniversity.org" , "India" 
"Dayalbagh Educational Institute" , "http://www.dei.ac.in/" , "dei.ac.in" , "India" 
"Deccan College Postgraduate and Research Institute" , "http://www.deccancollegepune.ac.in/" , "deccancollegepune.ac.in" , "India" 
"Deen Dayal Upadhyay Gorakhpur University" , "http://www.ddugu.edu.in/" , "ddugu.edu.in" , "India" 
"Delhi College of Engineering (DCE)" , "http://www.dceonline.net/" , "dceonline.net" , "India" 
"Devi Ahilya University of Indore" , "http://www.davv.ac.in/" , "davv.ac.in" , "India" 
"Dhirubhai Ambani Institute of Information and Communication Technology" , "http://www.da-iict.org/" , "da-iict.org" , "India" 
"Dibrugarh University" , "http://www.dibru.ernet.in/" , "dibru.ernet.in" , "India" 
"Dravidian University" , "http://www.dravidianuniversity.ac.in/" , "dravidianuniversity.ac.in" , "India" 
"Dr. Babasaheb Ambedkar Marathwada Universtiy" , "http://www.bamu.net/" , "bamu.net" , "India" 
"Dr. Babasaheb Ambedkar Technological University" , "http://www.dbatechuni.org/" , "dbatechuni.org" , "India" 
"Dr. Bhim Rao Abdekar University" , "http://www.brauagra.com/" , "brauagra.com" , "India" 
"Dr. B.R. Ambedkar Open University" , "http://www.braou.ac.in/" , "braou.ac.in" , "India" 
"Dr. C.V. Raman University" , "http://www.cvru.ac.in/" , "cvru.ac.in" , "India" 
"Dr. D.Y. Patil University" , "http://www.dypatiluniversity.org/" , "dypatiluniversity.org" , "India" 
"Dr. Hari Singh Gour University, formerly University of Sagar" , "http://www.sagaruniversity.nic.in/" , "sagaruniversity.nic.in" , "India" 
"Dr. Panjabrao Deshmukh Krishi Vidyapeeth" , "http://www.pdkv.ac.in/" , "pdkv.ac.in" , "India" 
"Dr. Ram Manohar Lohia Avadh University" , "http://www.rmlau.ac.in/" , "rmlau.ac.in" , "India" 
"Dr. YS Parmar University of Horticulture and Forestry" , "http://www.ysparmaruniversity.org/" , "ysparmaruniversity.org" , "India" 
"Eiilm University" , "http://www.eiilmuniversity.ac.in/" , "eiilmuniversity.ac.in" , "India" 
"Fatima mata national college kollam kerala" , "http://www.fatimacollege.net/" , "fatimacollege.net" , "India" 
"First Global University to teaching Jainism" , "http://www.jainuniversity.org/" , "jainuniversity.org" , "India" 
"Forest Research Institute Dehradun" , "http://fri.icfre.gov.in/" , "fri.icfre.gov.in" , "India" 
"Gandhigram Rural Institute" , "http://www.tnuniv.ac.in/gri/" , "tnuniv.ac.in" , "India" 
"Gandhi Institute of Technology and Managment" , "http://www.gitam.edu/" , "gitam.edu" , "India" 
"Gauhati University" , "http://www.gu.nic.in/" , "gu.nic.in" , "India" 
"Global Open University , Nagaland" , "http://www.government.ind.in/" , "government.ind.in" , "India" 
"Goa University" , "http://www.unigoa.ac.in/" , "unigoa.ac.in" , "India" 
"Gokhale Institute of Politics and Economics" , "http://www.gipe.ernet.in/" , "gipe.ernet.in" , "India" 
"Govind Ballabh Pant University of Agriculture and Technology" , "http://www.gbpuat.ac.in/" , "gbpuat.ac.in" , "India" 
"Gujarat Ayurved University" , "http://www.ayurveduniversity.com/" , "ayurveduniversity.com" , "India" 
"Gujarat Technological University Ahmedabad" , "http://www.gtu.ac.in/" , "gtu.ac.in" , "India" 
"Gujarat University Ahmedabad" , "http://www.gujaratuniversity.org.in/" , "gujaratuniversity.org.in" , "India" 
"Gulbarga University" , "http://www.gulbargauniversity.kar.nic.in/" , "gulbargauniversity.kar.nic.in" , "India" 
"Guru Ghasidas University" , "http://www.ggu.ac.in/" , "ggu.ac.in" , "India" 
